Time[ms]; PeakValue; HR[bpm]
833;0;56,96202
867;0;56,96202
900;0;72,4138
933;0;72
967;0;82,28571
1000;0;83,50516
1033;0;83,93782
1067;0;83,93782
1100;0;84,81676
1133;0;94,24084
1167;0;94,24084
1200;0;104,2105
1233;0;104,2105
1267;0;104,2105
1300;0;104,2105
1333;0;104,2105
1367;0;104,2105
1400;0;104,2105
1433;0;104,2105
1467;1;104,2105
1500;1;104,7619
1533;0;104,7619
1567;0;105,3191
1600;0;105,3191
1633;0;105,3191
1667;0;105,3191
1700;0;105,8824
1733;0;105,8824
1767;0;105,8824
1800;0;105,8824
1833;0;109,0909
1867;0;109,0909
1900;0;109,0909
1933;0;118,1818
1967;0;118,1818
2000;0;118,1818
2033;1;118,1818
2067;0;121,3483
2100;0;121,3483
2133;0;121,3483
2167;0;121,3483
2200;0;111,236
2233;0;123,1579
2267;0;123,1579
2300;0;123,1579
2333;0;123,1579
2367;0;123,1579
2400;0;123,1579
2433;0;123,1579
2467;0;123,1579
2500;0;123,1579
2533;0;123,1579
2567;0;123,1579
2600;0;123,1579
2633;0;123,1579
2667;0;124,1379
2700;1;124,1379
2733;0;127,1739
2767;0;123,8095
2800;0;123,8095
2833;0;123,8095
2867;0;123,8095
2900;0;123,8095
2933;0;123,8095
2967;0;123,8095
3000;0;123,8095
3033;0;123,8095
3067;0;123,8095
3100;0;124,7525
3133;0;124,7525
3167;1;124,7525
3200;0;128,5714
3233;0;128,5714
3267;0;128,5714
3300;0;128,5714
3333;0;128,5714
3367;0;128,5714
3400;0;128,5714
3433;0;128,5714
3467;0;128,5714
3500;0;129,8969
3533;0;128,5714
3567;0;128,5714
3600;0;128,5714
3633;0;128,5714
3667;0;128,5714
3700;0;128,5714
3733;0;128,5714
3767;0;128,5714
3800;0;128,5714
3833;1;128,5714
3867;0;128,5714
3900;0;128,5714
3933;0;128,5714
3967;0;128,5714
4000;0;129,2308
4033;0;129,2308
4067;0;129,2308
4100;0;129,2308
4133;0;129,2308
4167;0;129,2308
4200;0;129,8969
4233;0;129,8969
4267;0;129,8969
4300;1;129,8969
4333;0;130,7263
4367;0;130,7263
4400;0;130,7263
4433;0;130,5699
4467;0;130,5699
4500;0;130,5699
4533;0;130,5699
4567;0;130,5699
4600;0;130,5699
4633;0;130,5699
4667;0;130,5699
4700;0;130,5699
4733;0;130,5699
4767;0;130,5699
4800;1;130,5699
4833;0;131,4607
4867;0;131,4607
4900;0;131,4607
4933;0;131,4607
4967;0;129,8969
5000;0;129,8969
5033;0;129,8969
5067;0;129,8969
5100;0;129,8969
5133;0;129,8969
5167;0;129,8969
5200;0;129,8969
5233;0;129,8969
5267;0;129,8969
5300;1;129,8969
5333;0;131,4607
5367;0;131,4607
5400;0;131,4607
5433;0;131,25
5467;0;131,25
5500;0;131,25
5533;0;131,25
5567;0;131,25
5600;0;131,25
5633;0;131,25
5667;0;131,25
5700;0;131,25
5733;0;121,875
5767;0;121,875
5800;1;121,2435
5833;1;121,875
5867;0;122,7273
5900;0;122,7273
5933;0;122,7273
5967;0;121,875
6000;0;121,875
6033;0;121,875
6067;0;121,875
6100;0;121,875
6133;0;121,875
6167;0;121,875
6200;0;121,875
6233;0;121,875
6267;0;121,875
6300;0;121,875
6333;0;121,875
6367;1;121,875
6400;0;122,0339
6433;0;122,5131
6467;0;122,5131
6500;0;122,5131
6533;0;122,5131
6567;0;122,5131
6600;0;122,5131
6633;0;122,5131
6667;0;122,5131
6700;0;122,5131
6733;0;121,875
6767;0;121,2435
6800;0;120,6186
6833;0;120,6186
6867;1;120
6900;0;119,337
6933;0;119,337
6967;0;119,337
7000;0;119,337
7033;0;119,337
7067;0;119,337
7100;0;119,337
7133;0;119,337
7167;0;119,337
7200;0;119,337
7233;0;119,337
7267;0;119,337
7300;0;119,337
7333;1;109,3923
7367;0;107,7844
7400;0;107,7844
7433;0;102,5907
7467;0;102,5907
7500;0;102,5907
7533;0;102,5907
7567;0;102,5907
7600;0;102,5907
7633;0;102,5907
7667;0;102,5907
7700;0;102,5907
7733;0;102,5907
7767;0;102,5907
7800;1;102,5907
7833;0;100,5587
7867;0;100,5587
7900;0;100,5587
7933;0;100,5587
7967;0;100,5587
8000;0;100,5587
8033;0;100,5587
8067;0;100,5587
8100;0;100,5587
8133;0;100,5587
8167;0;100,5587
8200;0;100,5587
8233;0;100,5587
8267;1;100,5587
8300;0;102,5316
8333;0;102,5316
8367;0;102,5316
8400;0;102,5316
8433;0;102,5316
8467;0;102,5316
8500;0;102,5316
8533;0;102,5316
8567;0;102,5316
8600;0;102,5316
8633;0;102,5316
8667;0;102,5316
8700;0;91,83673
8733;0;102,5316
8767;0;90,90909
8800;0;90,90909
8833;0;102,5316
8867;0;89,55224
8900;0;89,55224
8933;0;89,55224
8967;1;89,55224
9000;0;77,41936
9033;0;77,41936
9067;0;77,41936
9100;0;77,41936
9133;0;77,41936
9167;0;77,41936
9200;0;77,41936
9233;0;77,41936
9267;0;77,41936
9300;0;77,41936
9333;0;77,41936
9367;0;77,41936
9400;0;77,41936
9433;0;77,41936
9467;1;77,41936
9500;0;73,25581
9533;0;73,25581
9567;0;73,25581
9600;0;73,25581
9633;0;73,25581
9667;0;73,25581
9700;0;73,25581
9733;0;73,25581
9767;0;73,25581
9800;0;73,25581
9833;0;71,64179
9867;0;71,64179
9900;0;71,64179
9933;1;71,64179
9967;0;67,37968
10000;0;67,37968
10033;0;67,37968
10067;0;67,37968
10100;0;67,37968
10133;0;67,37968
10167;0;67,37968
10200;0;67,37968
10233;0;67,37968
10267;0;67,37968
10300;0;67,37968
10333;0;67,37968
10367;0;67,37968
10400;1;67,37968
10433;0;66,25767
10467;0;66,25767
10500;0;66,25767
10533;0;66,25767
10567;0;66,25767
10600;0;66,25767
10633;0;66,25767
10667;0;66,25767
10700;0;66,25767
10733;0;66,25767
10767;0;66,25767
10800;0;66,25767
10833;0;66,25767
10867;0;66,25767
10900;0;66,25767
10933;0;66,25767
10967;0;66,25767
11000;0;66,25767
11033;0;66,25767
11067;0;55,21473
11100;0;55,21473
11133;0;55,21473
11167;0;55,21473
11200;1;56,25
11233;0;60
11267;0;60
11300;0;60
11333;0;60
11367;0;60
11400;0;60
11433;0;60
11467;0;60
11500;0;60
11533;0;60
